,source,target,co-occurrence_count,translation_score
4046,esta,are,2,1.8639699317137652e-45
4047,esta,book,6,1.8639699317137652e-45
4048,esta,booked,2,1.8639699317137652e-45
4049,esta,conditioning,1,1.8639699317137652e-45
4050,esta,could,3,1.8639699317137652e-45
4051,esta,double,2,1.8639699317137652e-45
4052,esta,evening,1,1.8639699317137652e-45
4053,esta,for,10,0.11468945858371374
4054,esta,have,1,1.8639699317137652e-45
4055,esta,i,6,1.8639699317137652e-45
4056,esta,leave,2,1.8639699317137652e-45
4057,esta,leaving,2,1.8639699317137652e-45
4058,esta,like,1,1.8639699317137652e-45
4059,esta,manuela,1,3.0670817698887804e-44
4060,esta,marina,1,7.54296078441312e-45
4061,esta,miralles,1,1.1975835292322416e-44
4062,esta,miss,1,1.1975835292322416e-44
4063,esta,morning,1,1.8639699317137652e-45
4064,esta,please,2,1.8639699317137652e-45
4065,esta,quiet,3,1.8639699317137652e-45
4066,esta,room,6,1.8639699317137652e-45
4067,esta,rooms,2,1.8639699317137652e-45
4068,esta,should,2,1.8639699317137652e-45
4069,esta,single,1,1.8639699317137652e-45
4070,esta,this,6,0.9484944238502214
4071,esta,to,3,1.8639699317137652e-45
4072,esta,tonight,6,0.45986631667226496
4073,esta,tv,1,1.8639699317137652e-45
4074,esta,two,2,1.8639699317137652e-45
4075,esta,valls,1,3.067028466279749e-44
4076,esta,want,2,1.8639699317137652e-45
4077,esta,we,6,1.8639699317137652e-45
4078,esta,week,2,1.8639699317137652e-45
4079,esta,with,2,1.8639699317137652e-45
4080,esta,would,1,1.8639699317137652e-45
4081,estación,bags,2,5.338085839035772e-45
4082,estación,can,1,5.338085839035772e-45
4083,estación,luggage,2,5.338085839035772e-45
4084,estación,mind,1,5.338085839035772e-45
4085,estación,my,2,5.338085839035772e-45
4086,estación,send,3,5.338085839035772e-45
4087,estación,sending,1,5.338085839035772e-45
4088,estación,station,4,0.9535617495575921
4089,estación,the,6,0.012502957215006822
4090,estación,to,4,5.338085839035772e-45
4091,estación,travel,1,5.338085839035772e-45
4092,estación,would,1,5.338085839035772e-45
4093,estación,you,2,5.338085839035772e-45
4094,estamos,date,1,0.9535050292471751
4095,estamos,is,1,3.547088466787994e-44
4096,estamos,the,1,3.547088466787994e-44
4097,estamos,what,1,3.547088466787994e-44
4098,estoy,agree,1,3.547088466787994e-44
4099,estoy,do,1,0.9535050292471751
4100,estoy,i,1,3.547088466787994e-44
4101,estoy,not,1,3.547088466787994e-44
4102,está,all,4,0.04376638664720158
4103,está,bill,9,9.81753687117333e-46
4104,está,breakfast,2,3.2080979655513364e-45
4105,está,everything,5,0.22845455025240274
4106,está,included,18,9.81753687117333e-46
4107,está,is,22,0.9668855252634793
4108,está,phone,9,3.8720058470219255e-27
4109,está,right,4,0.015368704758444336
4110,está,room,6,9.81753687117333e-46
4111,está,service,2,1.9009521149996598e-45
4112,está,the,13,6.620841974965361e-06
4113,están,all,8,0.04096784414321084
4114,están,are,13,0.7932763722261362
4115,están,bill,8,1.4180368206905827e-45
4116,están,expenses,3,0.02323131805782529
4117,están,extras,4,0.05180121371923565
4118,están,in,8,1.4180368206905827e-45
4119,están,included,13,1.420880024519978e-45
4120,están,taxes,6,2.4175309880722277e-45
4121,están,the,8,1.4180368206905827e-45
4122,existe,a,10,8.435627680234111e-46
4123,existe,an,3,1.7108964245892622e-45
4124,existe,bill,8,8.081671333787616e-46
4125,existe,error,3,1.955268887116005e-45
4126,existe,for,3,8.081671333787616e-46
4127,existe,i,9,8.081671333787616e-46
4128,existe,in,8,8.081671333787616e-46
4129,existe,is,13,0.4412645610714498
4130,existe,mistake,7,9.745852163935932e-46
4131,existe,my,3,8.081671333787616e-46
4132,existe,nine,3,8.081671333787616e-46
4133,existe,number,3,8.081671333787616e-46
4134,existe,one,1,8.081671333787616e-46
4135,existe,our,1,8.081671333787616e-46
4136,existe,problem,3,1.2295569315391893e-45
4137,existe,room,3,8.081671333787616e-46
4138,existe,seven,1,8.081671333787616e-46
4139,existe,that,9,0.04514546345229602
4140,existe,the,4,8.081671333787616e-46
4141,existe,there,13,0.46965420482382414
4142,existe,think,9,5.854976007652077e-37
4143,existe,three,4,8.081671333787616e-46
4144,explicar,bill,2,1.3140241322362087e-44
4145,explicar,can,1,1.3140241322362087e-44
4146,explicar,could,1,1.3140241322362087e-44
4147,explicar,explain,2,0.9506989386154048
4148,explicar,for,1,1.3140241322362087e-44
4149,explicar,please,2,1.3140241322362087e-44
4150,explicar,the,2,3.4405838796025576e-41
4151,explicar,us,1,1.3140241322362087e-44
4152,explicar,you,2,1.3140241322362087e-44
4153,explique,bill,1,3.54831719696801e-44
4154,explique,explain,1,0.9534906790684401
4155,explique,please,1,3.54831719696801e-44
4156,explique,the,1,3.54831719696801e-44
4157,extras,all,1,5.304258800112424e-45
4158,extras,are,4,5.304258800112424e-45
4159,extras,bill,3,0.5184328763051061
4160,extras,extras,4,5.304258800112424e-45
4161,extras,in,3,5.304258800112424e-45
4162,extras,included,4,0.35349250173456387
4163,extras,the,3,5.3088141557779466e-45
4164,factura,a,3,7.198011848983694e-46
4165,factura,all,1,1.6303891402236377e-45
4166,factura,an,1,1.7108964245892622e-45
4167,factura,are,1,7.198011848983694e-46
4168,factura,been,1,1.363363456880098e-45
4169,factura,bill,19,0.4980995934173546
4170,factura,can,3,7.198011848983694e-46
4171,factura,check,2,4.024278721809185e-45
4172,factura,could,4,7.198011848983694e-46
4173,factura,eight,2,8.197865255421699e-46
4174,factura,error,1,1.955268887116005e-45
4175,factura,five,1,1.049046556032228e-45
4176,factura,for,13,0.13272606334819656
4177,factura,four,1,7.198011848983694e-46
4178,factura,has,1,1.0287846255669995e-45
4179,factura,i,2,7.198011848983694e-46
4180,factura,in,5,7.198011848983694e-46
4181,factura,included,1,7.198011848983694e-46
4182,factura,is,3,7.198011848983694e-46
4183,factura,made,1,7.198011848983694e-46
4184,factura,make,5,1.4031042661295544e-45
4185,factura,me,5,0.0654923696581009
4186,factura,mistake,2,9.745852163935932e-46
4187,factura,my,2,7.198011848983694e-46
4188,factura,nine,1,7.198011848983694e-46
4189,factura,number,4,7.198011848983694e-46
4190,factura,one,4,7.198011848983694e-46
4191,factura,out,5,1.413048481908195e-45
4192,factura,please,14,0.1974930206584158
4193,factura,prepare,7,9.422024854174511e-46
4194,factura,problem,1,1.2295569315391893e-45
4195,factura,room,4,7.198011848983694e-46
4196,factura,taxes,1,2.4175309880722277e-45
4197,factura,that,2,7.198011848983694e-46
4198,factura,the,17,0.006431681567800323
4199,factura,there,3,7.198011848983694e-46
4200,factura,think,2,7.198011848983694e-46
4201,factura,three,1,7.198011848983694e-46
4202,factura,two,2,7.198011848983694e-46
4203,factura,us,4,0.010986680371150824
4204,factura,will,2,1.271681027619374e-44
4205,factura,would,2,7.198011848983694e-46
4206,factura,you,11,7.198011848983694e-46
4207,favor,a,277,0.01920604203198859
4208,favor,after,2,7.132115071589334e-45
4209,favor,air,7,6.9243695152777865e-46
4210,favor,alicia,1,1.2172585968744407e-44
4211,favor,amelia,1,3.1974913172225485e-44
4212,favor,and,26,3.645119017172811e-46
4213,favor,andrés,1,2.908215550470983e-44
4214,favor,another,2,4.1517144400728895e-45
4215,favor,arturo,1,2.8345755051094854e-44
4216,favor,ask,16,0.12482835246028198
4217,favor,asunción,1,2.834575312394031e-44
4218,favor,at,45,1.639263827961805e-46
4219,favor,bag,5,2.4186516250321377e-45
4220,favor,bags,7,6.487252899769585e-46
4221,favor,balaguer,1,1.3481345731064085e-42
4222,favor,bath,6,1.2856351622156419e-45
4223,favor,bathroom,5,1.2965679128169798e-45
4224,favor,berrueco,1,2.7644340848454785e-44
4225,favor,bill,36,1.927617022181366e-46
4226,favor,board,2,2.2388071706483627e-45
4227,favor,book,16,4.8877761578142195e-46
4228,favor,booked,48,0.058304488282908885
4229,favor,breakfast,1,3.2080979655513364e-45
4230,favor,cabedo,2,7.651141543851852e-45
4231,favor,call,13,0.021338228289217668
4232,favor,calleja,1,2.946427818614382e-44
4233,favor,can,34,0.006754962767520861
4234,favor,celestino,1,3.0670550824489854e-44
4235,favor,change,6,8.488677445968342e-46
4236,favor,changing,2,2.0082547045240623e-45
4237,favor,check,3,0.0009475835683979047
4238,favor,colomer,1,1.2093755762856474e-44
4239,favor,conditioning,7,9.083642174738255e-46
4240,favor,cost,7,2.0742172617290753e-45
4241,favor,could,75,0.01044180742821239
4242,favor,day,8,3.784929346942424e-29
4243,favor,days,4,2.0167991073155277e-45
4244,favor,do,1,4.526491653713272e-46
4245,favor,does,7,8.937136871535124e-46
4246,favor,double,31,0.00011349139299789343
4247,favor,down,7,1.4082235248802998e-45
4248,favor,díaz,1,3.0670550824489854e-44
4249,favor,eight,10,8.197865255421699e-46
4250,favor,eighteen,1,1.2318994622500587e-44
4251,favor,eleven,4,2.3335149255215146e-45
4252,favor,enrique,1,1.2373001810278493e-44
4253,favor,espinosa,1,2.834575312394031e-44
4254,favor,explain,5,0.03887187900362046
4255,favor,fernández,1,1.2682192144647973e-44
4256,favor,fill,2,4.021615047583486e-45
4257,favor,first,2,5.565417291102543e-45
4258,favor,five,9,1.049046556032228e-45
4259,favor,for,141,0.0035642695271873386
4260,favor,form,3,2.1746051301534734e-45
4261,favor,four,24,5.117968583606724e-46
4262,favor,friday,1,2.980209601099191e-45
4263,favor,full,1,6.059688888742619e-45
4264,favor,give,43,0.009449119004437463
4265,favor,giving,7,1.5278192049441106e-45
4266,favor,good,7,1.1215726585623147e-45
4267,favor,gregorio,1,1.2534411263788804e-44
4268,favor,guijarro,1,3.197491242391738e-44
4269,favor,gómez,1,2.8709424321609344e-44
4270,favor,half,13,6.832343452472428e-46
4271,favor,have,55,0.1803844538271426
4272,favor,herrero,1,5.543510723662561e-42
4273,favor,hot,2,1.595803136031546e-45
4274,favor,how,14,0.0004970037867065684
4275,favor,i,123,0.08075360826512018
4276,favor,ibánez,1,3.197491242391738e-44
4277,favor,in,6,2.136267230475355e-46
4278,favor,including,3,5.79859465971205e-45
4279,favor,inmaculada,1,1.2407888144434383e-44
4280,favor,is,14,1.5711579812129188e-08
4281,favor,isabel,1,2.946427818614382e-44
4282,favor,jorge,1,1.318329106437267e-44
4283,favor,josé,1,1.238999480082336e-44
4284,favor,key,35,2.4923684327299313e-46
4285,favor,keys,16,4.822829307482496e-46
4286,favor,lidia,1,1.260787371041051e-44
4287,favor,like,35,0.026392267067492325
4288,favor,llorens,1,0.7885907954393848
4289,favor,lobo,1,0.7644779277020649
4290,favor,luggage,20,2.9078873671315353e-46
4291,favor,made,23,0.014935732016179468
4292,favor,make,15,0.4764071895384857
4293,favor,manuela,1,3.0670817698887804e-44
4294,favor,marina,1,7.54296078441312e-45
4295,favor,me,69,0.003266323448433317
4296,favor,mind,25,0.001187857277944766
4297,favor,minibar,1,2.452785011153815e-45
4298,favor,mira,1,2.8345751839170824e-44
4299,favor,miralles,2,1.1975835292322416e-44
4300,favor,miss,2,1.1975835292322416e-44
4301,favor,morales,1,0.8656099260707765
4302,favor,mountain,3,3.968265652071941e-45
4303,favor,move,6,8.871178702704037e-46
4304,favor,moving,1,1.476468471006777e-44
4305,favor,mr,4,6.011493868953498e-46
4306,favor,mrs,6,1.5760772092817207e-45
4307,favor,much,14,0.09716793605555026
4308,favor,my,44,3.4118174277821404e-11
4309,favor,next,2,6.247190757331279e-06
4310,favor,night,2,2.5527242491200608e-45
4311,favor,nights,2,5.690166483422313e-45
4312,favor,nine,24,1.5990123311716673e-44
4313,favor,november,2,1.1712684974700825e-44
4314,favor,number,62,6.003440747138321e-46
4315,favor,oclock,7,6.4039800814517955e-46
4316,favor,of,6,2.4287026623993844e-45
4317,favor,oh,14,1.0324176494720984e-45
4318,favor,one,49,0.0010995649989688546
4319,favor,our,31,3.823898592891456e-46
4320,favor,out,15,0.019389764472251877
4321,favor,past,16,3.8415589593438775e-46
4322,favor,peinado,1,3.1974911675609294e-44
4323,favor,per,7,1.6846579259753592e-45
4324,favor,please,296,0.6924002080558338
4325,favor,prepare,13,0.06595904377841709
4326,favor,price,3,3.738816292674884e-45
4327,favor,puig,1,3.0670550824489854e-44
4328,favor,pérez,1,2.8709424321609344e-44
4329,favor,quarter,12,3.3756130801974783e-46
4330,favor,quiet,35,2.749815206223387e-20
4331,favor,quieter,3,1.6764692852776978e-45
4332,favor,ramírez,1,1.2461789613748664e-44
4333,favor,registration,3,1.8214653873239852e-45
4334,favor,reservation,31,0.05629479154503261
4335,favor,ricardo,1,1.1975835292322416e-44
4336,favor,roberto,1,1.2120493968148468e-44
4337,favor,room,248,0.02095774405778962
4338,favor,rooms,14,0.0018688073969874955
4339,favor,salsas,1,2.8709424321609344e-44
4340,favor,santos,1,0.17314006220089953
4341,favor,sanz,1,2.908215550470983e-44
4342,favor,sea,1,4.415276409097319e-45
4343,favor,see,12,6.394016933643723e-46
4344,favor,send,35,0.036329369058665996
4345,favor,sending,5,1.9012800747623615e-45
4346,favor,service,2,1.9009521149996598e-45
4347,favor,seven,13,6.664927032686853e-46
4348,favor,should,3,3.8889335480129984e-46
4349,favor,shower,3,2.060606729771459e-45
4350,favor,showing,5,1.7692449526357245e-45
4351,favor,sign,1,4.3431220184790806e-45
4352,favor,single,26,3.2678170685557983e-46
4353,favor,six,19,5.479608664597613e-46
4354,favor,suitcase,5,2.5263324154747017e-45
4355,favor,suitcases,3,1.4251993170526662e-45
4356,favor,taxi,29,4.183809885110292e-44
4357,favor,telephone,23,1.9569528735369944e-41
4358,favor,ten,6,4.945524548063465e-45
4359,favor,tena,1,3.1093884419981067e-44
4360,favor,teresa,1,1.1580531188281245e-44
4361,favor,the,131,0.0019189399793630147
4362,favor,there,4,4.276199472208499e-46
4363,favor,thirty,1,1.54658685774318e-41
4364,favor,this,1,3.6496407086557424e-45
4365,favor,three,23,3.765249691086533e-46
4366,favor,thursday,1,3.117784817386895e-45
4367,favor,to,164,0.013003234944584547
4368,favor,today,2,6.738404080956581e-46
4369,favor,tomorrow,20,7.616900171288619e-42
4370,favor,tomás,1,3.1528524024911797e-44
4371,favor,tonight,3,1.769485183743896e-45
4372,favor,town,2,1.211081213808915e-44
4373,favor,travel,8,9.117281503709282e-46
4374,favor,tv,25,3.739315663304424e-46
4375,favor,twelve,2,2.4499511766381346e-45
4376,favor,twentieth,1,3.2943904483176653e-44
4377,favor,twenty,1,3.1560623187263024e-44
4378,favor,twentyeighth,1,5.851782882384386e-45
4379,favor,twentyfirst,1,3.212001599885896e-44
4380,favor,twentysix,1,3.0670550824489854e-44
4381,favor,two,36,5.203800384273148e-10
4382,favor,until,12,2.7815840007569676e-43
4383,favor,up,60,7.16849818568622e-05
4384,favor,us,80,0.013477274472631326
4385,favor,valls,1,3.067028466279749e-44
4386,favor,view,12,1.1385977764431853e-45
4387,favor,virginia,2,1.231901313273698e-44
4388,favor,vázquez,1,3.243351392706311e-44
4389,favor,víctor,1,1.2461789613748664e-44
4390,favor,wake,40,0.003947974501577137
4391,favor,waking,5,2.623858437229487e-45
4392,favor,want,45,0.07189016215880009
4393,favor,water,2,2.253281463228307e-45
4394,favor,we,51,0.0336619001843064
4395,favor,week,6,1.6172584950797255e-45
4396,favor,what,3,3.42901951410126e-45
4397,favor,will,1,1.271681027619374e-44
4398,favor,with,45,1.8973253735410763e-13
4399,favor,would,68,0.08480850444642767
4400,favor,you,161,0.26739597864481524
4401,favor,álvarez,1,3.2904145088481285e-44
4402,febrero,a,1,3.302060770799217e-44
4403,febrero,booked,1,3.302060770799217e-44
4404,febrero,february,1,4.760919793630099e-30
4405,febrero,have,1,3.302060770799217e-44
4406,febrero,room,1,3.302060770799217e-44
4407,febrero,second,1,0.8772109272590614
4408,febrero,the,1,3.302060770799217e-44
4409,febrero,until,1,3.302060770799217e-44
4410,febrero,we,1,3.302060770799217e-44
4411,federico,a,2,1.2757380135422114e-44
4412,federico,booked,1,1.2757380135422114e-44
4413,federico,cornelles,1,1.2757380135422114e-44
4414,federico,federico,2,0.9230112623478587
4415,federico,for,2,1.2757380135422114e-44
4416,federico,have,1,1.2757380135422114e-44
4417,federico,is,1,1.2757380135422114e-44
4418,federico,mr,1,1.2757380135422114e-44
4419,federico,my,1,1.2757380135422114e-44
4420,federico,name,1,1.2757380135422114e-44
4421,federico,night,1,1.2757380135422114e-44
4422,federico,room,1,1.2757380135422114e-44
4423,federico,viciano,1,1.2757380135422114e-44
4424,federico,we,1,1.2757380135422114e-44
4425,fernández,a,2,1.298832275729537e-44
4426,fernández,booked,2,1.298832275729537e-44
4427,fernández,fernández,2,0.9397202291327665
4428,fernández,for,2,1.298832275729537e-44
4429,fernández,have,2,1.298832275729537e-44
4430,fernández,i,2,1.298832275729537e-44
4431,fernández,mr,1,1.298832275729537e-44
4432,fernández,quiet,1,1.298832275729537e-44
4433,fernández,room,2,1.298832275729537e-44
4434,fernández,single,1,1.298832275729537e-44
4435,fernández,tomás,1,3.1528524024911797e-44
4436,firmar,a,1,5.4110621308176045e-45
4437,firmar,form,4,5.4110621308176045e-45
4438,firmar,please,1,5.4110621308176045e-45
4439,firmar,registration,4,5.4110621308176045e-45
4440,firmar,should,4,5.48719952041542e-45
4441,firmar,sign,4,0.8975916298546647
4442,firmar,the,3,5.411062130817604e-45
4443,firmar,we,4,0.012227277588378571
4444,francisco,a,2,3.338933941196098e-44
4445,francisco,botella,1,3.338933941196098e-44
4446,francisco,for,2,3.338933941196098e-44
4447,francisco,francisco,1,0.8975502965499732
4448,francisco,have,1,3.338933941196098e-44
4449,francisco,i,1,3.338933941196098e-44
4450,francisco,reservation,1,3.338933941196098e-44
4451,francisco,room,1,3.338933941196098e-44
4452,fría,a,1,3.0295136162701475e-45
4453,fría,can,1,3.0295136162701475e-45
4454,fría,cold,7,0.9871835676632669
4455,fría,is,7,3.0295136162701475e-45
4456,fría,me,1,3.0295136162701475e-45
4457,fría,move,1,3.0295136162701475e-45
4458,fría,room,8,3.0298025937047723e-45
4459,fría,the,7,3.0295136162701475e-45
4460,fría,to,1,3.0295136162701475e-45
4461,fría,too,4,3.0295136162701475e-45
4462,fría,very,3,3.0295136162701475e-45
4463,fría,warmer,1,0.1595872304130125
4464,fría,you,1,3.0295136162701475e-45
4465,frío,cold,1,4.0386895735249394e-44
4466,frío,in,1,4.0386895735249394e-44
4467,frío,is,1,4.0386895735249394e-44
4468,frío,it,1,4.0386895735249394e-44
4469,frío,room,1,0.8960820739535837
4470,frío,the,1,4.0386895735249394e-44
4471,frío,too,1,4.0386895735249394e-44
4472,fuerte,a,3,4.122296911275956e-22
4473,fuerte,air,1,1.0288268175718521e-44
4474,fuerte,and,1,1.0288268175718521e-44
4475,fuerte,any,1,1.0288268175718521e-44
4476,fuerte,available,1,0.1566754290106041
4477,fuerte,conditioning,1,1.0288268175718521e-44
4478,fuerte,do,1,1.0288268175718521e-44
4479,fuerte,have,1,1.0288268175718521e-44
4480,fuerte,in,1,1.0288268175718521e-44
4481,fuerte,is,1,1.0288268175718521e-44
4482,fuerte,rooms,2,1.0288268175718521e-44
4483,fuerte,safe,2,0.5731875226989318
4484,fuerte,the,1,1.0288268175718521e-44
4485,fuerte,there,1,1.0288268175718521e-44
4486,fuerte,tv,1,1.0288268175718521e-44
4487,fuerte,with,1,1.0288268175718521e-44
4488,fuerte,you,1,1.0288268175718521e-44
4489,gastos,all,2,9.000759871961737e-45
4490,gastos,are,3,9.000759871961737e-45
4491,gastos,bill,3,0.9717239116996886
4492,gastos,expenses,3,9.000759871961737e-45
4493,gastos,in,3,9.000759871961737e-45
4494,gastos,included,3,9.000759871961737e-45
4495,gastos,the,3,1.2972348690008627e-26
4496,gerardo,a,4,1.2757380135422114e-44
4497,gerardo,and,1,1.2757380135422114e-44
4498,gerardo,bath,1,1.2757380135422114e-44
4499,gerardo,booked,2,1.2757380135422114e-44
4500,gerardo,for,2,1.2757380135422114e-44
4501,gerardo,gerardo,2,0.9230112623478587
4502,gerardo,have,1,1.2757380135422114e-44
